ROI,ID,subROI,ROI_x1,ROI_y1,ROI_x2,ROI_y2,Angle,Analysis Method,Lower Threshold,Maximum,Centre,Upper Threshold,image path
0,91,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,161,170,180.0,199,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-152558.png
0,92,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,169,217,197.48936170212767,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-153609.png
0,92,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,178,192,194.57894736842104,204,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-153609.png
0,92,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,174,185,198.41176470588235,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-153609.png
0,92,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,174,200,202.6060606060606,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-153609.png
0,92,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,178,192,195.03030303030303,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-153609.png
0,92,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,179,192,195.5,212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-153609.png
0,92,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,176,192,191.0,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-153609.png
0,92,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,171,185,187.55882352941177,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-153609.png
0,92,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,172,180,185.57142857142858,200,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-153609.png
0,92,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,162,180,180.0,198,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-153609.png
0,93,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,170,217,199.9268292682927,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-154620.png
0,93,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,192,195.0,204,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-154620.png
0,93,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,167,185,202.98076923076923,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-154620.png
0,93,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,204,205.04347826086956,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-154620.png
0,93,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,179,192,197.47222222222223,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-154620.png
0,93,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,178,202,196.0,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-154620.png
0,93,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,176,192,191.0,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-154620.png
0,93,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,172,189,189.05714285714285,208,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-154620.png
0,93,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,172,189,188.06060606060606,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-154620.png
0,93,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,164,187,181.5,199,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-154620.png
0,94,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,168,217,196.91666666666666,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-155632.png
0,94,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,177,192,191.85185185185185,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-155632.png
0,94,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,165,185,199.52857142857144,236,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-155632.png
0,94,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,189,203,205.0,222,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-155632.png
0,94,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,178,196,197.525,218,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-155632.png
0,94,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,177,192,196.5,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-155632.png
0,94,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,176,193,191.5,207,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-155632.png
0,94,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,170,193,189.5,209,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-155632.png
0,94,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,170,192,187.5,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-155632.png
0,94,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,161,187,182.5,204,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-155632.png
0,95,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,169,217,198.58139534883722,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-160643.png
0,95,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,192,193.94736842105263,203,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-160643.png
0,95,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,174,185,202.89361702127658,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-160643.png
0,95,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,203,203.55882352941177,222,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-160643.png
0,95,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,178,192,196.9142857142857,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-160643.png
0,95,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,180,192,195.53125,212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-160643.png
0,95,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,173,192,190.4375,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-160643.png
0,95,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,171,188,188.0,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-160643.png
0,95,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,172,181,186.5,201,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-160643.png
0,95,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,166,180,182.46875,198,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-160643.png
0,96,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,170,217,201.72727272727272,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-161654.png
0,96,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,192,195.0,204,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-161654.png
0,96,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,167,185,203.37735849056602,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-161654.png
0,96,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,195,204,207.12,222,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-161654.png
0,96,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,192,196.9655172413793,212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-161654.png
0,96,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,180,192,196.46875,212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-161654.png
0,96,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,179,194,192.0,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-161654.png
0,96,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,173,189,189.0,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-161654.png
0,96,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,174,183,187.5,201,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-161654.png
0,96,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,168,180,183.53125,200,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-161654.png
0,97,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,217,203.4,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-162705.png
0,97,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,193,195.0,204,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-162705.png
0,97,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,167,185,202.73584905660377,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-162705.png
0,97,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,195,204,206.5,218,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-162705.png
0,97,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,200,199.44117647058823,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-162705.png
0,97,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,180,199,197.0,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-162705.png
0,97,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,177,194,192.0,207,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-162705.png
0,97,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,174,188,190.52941176470588,208,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-162705.png
0,97,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,174,192,188.53333333333333,204,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-162705.png
0,97,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,168,187,184.5,201,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-162705.png
0,98,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,180,217,202.2972972972973,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-163715.png
0,98,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,192,195.0,204,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-163715.png
0,98,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,168,187,202.70909090909092,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-163715.png
0,98,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,195,203,207.57692307692307,222,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-163715.png
0,98,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,199,199.94285714285715,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-163715.png
0,98,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,199,197.5,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-163715.png
0,98,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,179,194,192.5,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-163715.png
0,98,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,174,193,191.5,209,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-163715.png
0,98,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,177,192,191.0,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-163715.png
0,98,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,169,188,185.5,202,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-163715.png
0,99,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,217,203.5625,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-164726.png
0,99,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,192,195.44444444444446,204,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-164726.png
0,99,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,167,221,203.5,233,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-164726.png
0,99,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,195,203,207.0,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-164726.png
0,99,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,200,200.47222222222223,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-164726.png
0,99,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,203,198.83870967741936,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-164726.png
0,99,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,178,193,193.0,208,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-164726.png
0,99,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,173,198,191.0,209,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-164726.png
0,99,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,177,192,191.0,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-164726.png
0,99,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,169,188,185.5,202,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-164726.png
0,100,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,217,203.11111111111111,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-165737.png
0,100,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,192,195.0,204,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-165737.png
0,100,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,168,208,204.2156862745098,232,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-165737.png
0,100,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,196,204,207.5,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-165737.png
0,100,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,181,200,200.84848484848484,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-165737.png
0,100,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,205,200.5,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-165737.png
0,100,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,179,194,194.0,209,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-165737.png
0,100,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,175,198,192.5,210,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-165737.png
0,100,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,177,196,192.0,207,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-165737.png
